Customer,Age,Gender,Frequency of Purchases,Purchase Amount (USD),Category,Review Rating,Item Purchased,Subscription Status
7921,29,Female,rare,6823,Electronics,5,,
7922,27,Female,occasional,8025,Health,5,,
7923,29,Female,rare,7329,Home,5,,
7924,29,Male,rare,18736,Books,5,,
7925,32,Female,rare,6834,Food,6,,
7926,29,Male,rare,16721,Clothing,5,,
7927,35,Female,frequent,8254,Food,5,,
7928,25,Male,occasional,12484,Beauty,6,,
7929,30,Male,rare,13289,Clothing,5,,
7930,21,Female,frequent,5054,Books,5,,
7931,32,Female,frequent,14745,Electronics,7,,
7932,31,Female,rare,8208,Food,6,,
7933,34,Female,rare,10690,Books,6,,
7934,24,Female,rare,17572,Food,6,,
7935,28,Female,rare,16968,Clothing,4,,
7936,25,Male,frequent,8689,Clothing,5,,
7937,30,Male,occasional,18336,Books,6,,
7938,26,Male,rare,1697,Clothing,4,,
7939,29,Female,rare,7676,Clothing,5,,
7940,35,Male,rare,5701,Books,5,,
7941,38,Female,rare,7264,Clothing,6,,
7942,21,Female,occasional,2930,Home,4,,
7943,24,Male,rare,4217,Electronics,5,,
7944,35,Male,occasional,21322,Beauty,6,,
7945,30,Female,rare,12697,Books,5,,
7946,26,Male,rare,2743,Electronics,5,,
7947,33,Male,occasional,21349,Clothing,5,,
7948,25,Male,occasional,1729,Electronics,6,,
7949,29,Female,frequent,18257,Electronics,5,,
7950,32,Male,rare,18805,Home,5,,
7951,34,Male,occasional,18692,Clothing,5,,
7952,33,Male,frequent,1930,Electronics,6,,
7953,32,Female,rare,2418,Beauty,6,,
7954,32,Male,rare,12766,Clothing,4,,
7955,34,Male,rare,16658,Food,5,,
7956,28,Female,rare,8241,Beauty,2,,
7957,25,Male,occasional,3180,Books,5,,
7958,32,Female,rare,8329,Electronics,6,,
7959,32,Female,occasional,3505,Books,6,,
7960,34,Male,rare,7619,Electronics,5,,
7961,26,Male,rare,12514,Food,5,,
7962,32,Female,rare,8689,Electronics,6,,
7963,28,Male,rare,14943,Electronics,5,,
7964,33,Male,occasional,7180,Electronics,6,,
7965,35,Female,rare,6389,Food,4,,
7966,34,Male,frequent,2350,Books,5,,
7967,25,Male,frequent,4872,Electronics,4,,
7968,26,Female,rare,7464,Clothing,4,,
7969,27,Male,rare,9472,Health,5,,
7970,32,Male,frequent,17883,Health,4,,
7971,27,Male,rare,14310,Clothing,5,,
7972,31,Male,rare,11184,Electronics,4,,
7973,35,Male,occasional,12762,Electronics,6,,
7974,32,Female,rare,8244,Food,7,,
7975,36,Female,rare,11852,Electronics,4,,
7976,30,Female,frequent,11788,Electronics,7,,
7977,31,Male,occasional,14105,Food,4,,
7978,26,Female,rare,17827,Electronics,5,,
7979,33,Female,rare,9432,Health,4,,
7980,22,Male,rare,8170,Health,4,,
7981,24,Female,rare,5964,Clothing,6,,
7982,32,Female,rare,3942,Electronics,5,,
7983,26,Male,rare,8566,Clothing,6,,
7984,32,Female,rare,5157,Electronics,6,,
7985,24,Female,occasional,4430,Clothing,5,,
7986,30,Female,occasional,6336,Electronics,6,,
7987,22,Female,rare,15733,Food,6,,
7988,32,Male,rare,3396,Clothing,5,,
7989,22,Female,rare,11355,Clothing,5,,
7990,31,Male,occasional,18624,Clothing,6,,
7991,30,Female,occasional,13598,Home,5,,
7992,34,Female,rare,8241,Home,5,,
7993,41,Male,occasional,5510,Food,6,,
7994,22,Male,rare,15325,Electronics,7,,
7995,28,Female,occasional,13294,Clothing,7,,
7996,27,Male,occasional,11687,Clothing,4,,
7997,27,Male,occasional,14729,Electronics,6,,
7998,24,Male,rare,4003,Books,7,,
7999,32,Female,frequent,17191,Home,5,,
8000,31,Male,rare,14862,Books,7,,
8001,32,Male,rare,4776,Food,7,,
8002,38,Female,occasional,2974,Electronics,3,,
8003,22,Female,rare,11431,Clothing,5,,
8004,31,Female,rare,11623,Health,5,,
8005,29,Male,occasional,3747,Health,6,,
8006,28,Male,rare,2503,Health,5,,
8007,27,Male,rare,8213,Clothing,5,,
8008,29,Female,rare,13574,Home,5,,
8009,34,Male,occasional,8611,Clothing,6,,
8010,26,Male,rare,8548,Electronics,4,,
8011,29,Male,frequent,8354,Food,6,,
8012,32,Female,occasional,10748,Clothing,6,,
8013,32,Female,rare,4293,Health,4,,
8014,38,Female,rare,7982,Health,2,,
8015,29,Female,rare,7841,Clothing,4,,
8016,29,Male,frequent,4291,Clothing,6,,
8017,22,Female,occasional,7374,Electronics,5,,
8018,36,Male,occasional,5390,Clothing,6,,
8019,33,Female,frequent,15780,Electronics,5,,
8020,34,Female,rare,14107,Food,4,,
8021,26,Female,rare,12541,Home,4,,
8022,37,Female,frequent,12909,Clothing,6,,
8023,27,Female,occasional,17975,Electronics,4,,
8024,37,Female,rare,2396,Books,6,,
8025,30,Male,rare,2302,Electronics,5,,
8026,33,Male,rare,11767,Food,4,,
8027,31,Female,occasional,3307,Books,4,,
8028,26,Male,occasional,13067,Clothing,7,,
8029,29,Male,occasional,12590,Electronics,5,,
8030,28,Male,rare,11289,Food,6,,
8031,25,Female,occasional,11108,Books,6,,
8032,29,Male,rare,10573,Health,3,,
8033,26,Male,frequent,8693,Food,6,,
8034,30,Male,rare,12535,Clothing,7,,
8035,31,Female,occasional,8605,Food,6,,
8036,33,Male,frequent,15276,Electronics,5,,
8037,26,Male,frequent,4558,Electronics,7,,
8038,33,Male,rare,13931,Books,6,,
8039,30,Male,occasional,14220,Food,5,,
8040,28,Male,frequent,8962,Electronics,5,,
8041,35,Male,occasional,15658,Clothing,4,,
8042,31,Female,frequent,6797,Home,5,,
8043,26,Female,occasional,15438,Electronics,7,,
8044,24,Female,rare,8446,Electronics,5,,
8045,32,Male,frequent,9298,Books,3,,
8046,27,Male,rare,8114,Clothing,5,,
8047,38,Male,occasional,9851,Electronics,4,,
8048,32,Male,occasional,14700,Books,6,,
8049,18,Female,rare,13594,Books,3,,
8050,25,Male,rare,2351,Home,6,,
8051,24,Male,rare,9947,Clothing,5,,
8052,25,Male,rare,6977,Electronics,5,,
8053,23,Female,occasional,10463,Health,7,,
8054,32,Female,rare,3984,Home,4,,
8055,32,Female,rare,4805,Electronics,4,,
8056,32,Female,rare,2757,Electronics,6,,
8057,35,Male,rare,11909,Electronics,4,,
8058,30,Male,rare,14773,Books,5,,
8059,36,Female,rare,2280,Books,5,,
8060,25,Female,rare,14589,Electronics,5,,
8061,27,Male,frequent,4370,Clothing,5,,
8062,27,Male,occasional,4948,Home,4,,
8063,28,Male,rare,10742,Electronics,5,,
8064,26,Female,rare,8700,Electronics,3,,
8065,33,Female,rare,11703,Electronics,7,,
8066,29,Male,rare,15769,Books,5,,
8067,35,Male,rare,7051,Food,5,,
8068,23,Male,rare,9962,Electronics,2,,
8069,23,Female,occasional,10203,Health,5,,
8070,27,Female,rare,11676,Electronics,7,,
8071,26,Male,rare,12863,Books,5,,
8072,23,Female,rare,2296,Home,6,,
8073,32,Male,rare,9994,Clothing,6,,
8074,33,Male,frequent,8488,Food,5,,
8075,36,Male,occasional,3303,Electronics,4,,
8076,32,Male,rare,5446,Beauty,4,,
8077,32,Male,occasional,1665,Health,5,,
8078,36,Male,rare,7602,Clothing,4,,
8079,28,Female,rare,2050,Clothing,5,,
8080,31,Male,rare,15450,Food,4,,
8081,31,Female,rare,9615,Electronics,4,,
8082,41,Female,rare,6328,Electronics,4,,
8083,32,Male,rare,8432,Beauty,6,,
8084,26,Male,rare,4929,Books,4,,
8085,32,Male,occasional,14713,Electronics,5,,
8086,25,Male,occasional,10878,Food,3,,
8087,25,Female,occasional,7590,Home,6,,
8088,35,Female,occasional,16432,Food,4,,
8089,25,Female,frequent,11100,Books,3,,
8090,23,Male,rare,4422,Health,6,,
8091,28,Male,rare,6329,Clothing,6,,
8092,27,Male,frequent,13513,Home,4,,
8093,31,Female,rare,4488,Clothing,5,,
8094,29,Male,frequent,12730,Health,7,,
8095,42,Male,rare,4160,Health,5,,
8096,36,Male,rare,3417,Health,3,,
8097,21,Female,occasional,11123,Health,5,,
8098,31,Male,rare,6594,Electronics,6,,
8099,28,Female,frequent,13267,Food,4,,
8100,33,Female,occasional,2706,Books,4,,
8101,25,Female,rare,5355,Clothing,6,,
8102,28,Female,occasional,7800,Electronics,4,,
8103,30,Male,rare,6576,Books,7,,
8104,32,Female,frequent,14822,Clothing,4,,
8105,23,Female,rare,2220,Books,5,,
8106,28,Male,rare,11718,Clothing,4,,
8107,21,Male,rare,14441,Food,4,,
8108,32,Male,rare,13311,Books,4,,
8109,27,Female,occasional,10452,Electronics,5,,
8110,36,Female,frequent,6358,Clothing,6,,
8111,35,Female,rare,2800,Home,5,,
8112,27,Female,occasional,10154,Books,6,,
8113,32,Female,occasional,1569,Clothing,3,,
8114,35,Female,rare,10801,Food,5,,
8115,32,Female,rare,5121,Clothing,5,,
8116,25,Female,frequent,12443,Electronics,7,,
8117,21,Female,rare,7640,Books,5,,
8118,31,Male,rare,11529,Home,5,,
8119,27,Female,rare,14513,Books,6,,
8120,36,Female,frequent,2562,Books,7,,
8121,26,Female,occasional,3068,Electronics,5,,
8122,33,Male,occasional,10264,Books,6,,
8123,34,Male,occasional,7072,Electronics,5,,
8124,34,Male,rare,10350,Electronics,4,,
8125,22,Female,rare,7298,Books,7,,
8126,23,Male,rare,9821,Electronics,6,,
8127,28,Female,rare,17751,Electronics,4,,
8128,35,Female,rare,9139,Home,4,,
8129,36,Male,occasional,14930,Food,5,,
8130,38,Female,rare,4443,Electronics,4,,
8131,26,Female,rare,9705,Electronics,3,,
8132,27,Male,occasional,2210,Food,6,,
8133,30,Male,rare,10476,Food,5,,
8134,36,Male,occasional,6425,Food,6,,
8135,21,Female,rare,17602,Clothing,4,,
8136,25,Male,rare,15235,Books,4,,
8137,38,Female,rare,13483,Food,7,,
8138,34,Male,occasional,5356,Clothing,5,,
8139,20,Male,occasional,10933,Electronics,6,,
8140,35,Male,rare,6610,Clothing,4,,
8141,32,Female,rare,4480,Clothing,5,,
8142,27,Male,occasional,6849,Health,6,,
8143,30,Male,rare,4194,Health,4,,
8144,33,Male,rare,7580,Electronics,5,,
8145,32,Male,occasional,8202,Electronics,4,,
8146,34,Male,rare,17602,Electronics,5,,
8147,37,Male,frequent,1388,Electronics,5,,
8148,32,Female,rare,11113,Books,4,,
8149,23,Male,occasional,12545,Electronics,5,,
8150,30,Male,frequent,7103,Clothing,7,,
8151,19,Male,rare,7899,Health,4,,
8152,29,Female,occasional,5473,Clothing,3,,
8153,26,Male,rare,10656,Clothing,5,,
8154,26,Male,rare,3539,Electronics,8,,
8155,27,Female,rare,4980,Clothing,5,,
8156,47,Male,frequent,3205,Food,6,,
8157,26,Male,rare,7265,Clothing,6,,
8158,26,Female,rare,19004,Health,5,,
8159,28,Female,frequent,14802,Electronics,6,,
8160,28,Male,occasional,11033,Beauty,5,,
8161,45,Male,rare,16587,Electronics,7,,
8162,30,Male,frequent,9111,Electronics,6,,
8163,29,Male,rare,14366,Food,6,,
8164,28,Male,occasional,1918,Electronics,5,,
8165,35,Female,rare,14307,Food,5,,
8166,29,Male,rare,16886,Home,6,,
8167,32,Male,frequent,8792,Electronics,5,,
8168,30,Male,rare,16682,Health,6,,
8169,23,Female,rare,11272,Books,5,,
8170,26,Female,frequent,18599,Food,5,,
8171,30,Male,rare,17855,Books,5,,
8172,35,Male,occasional,6461,Books,7,,
8173,31,Male,occasional,2533,Clothing,5,,
8174,31,Female,rare,16404,Books,4,,
8175,26,Male,rare,18986,Health,5,,
8176,34,Female,occasional,10578,Books,7,,
8177,34,Male,rare,16312,Food,7,,
8178,29,Male,occasional,10998,Electronics,4,,
8179,33,Male,rare,4090,Electronics,6,,
8180,29,Male,occasional,7402,Home,4,,
8181,31,Male,occasional,9089,Food,5,,
8182,34,Female,frequent,15606,Food,5,,
8183,33,Male,rare,16417,Electronics,5,,
8184,27,Male,rare,14657,Food,6,,
8185,32,Female,rare,12825,Books,6,,
8186,28,Male,rare,14890,Beauty,5,,
8187,29,Male,frequent,3277,Electronics,4,,
8188,26,Female,rare,3911,Food,6,,
8189,30,Male,occasional,9009,Books,5,,
8190,34,Male,rare,15382,Food,6,,
8191,29,Male,occasional,15977,Electronics,4,,
8192,33,Male,occasional,6366,Electronics,4,,
8193,30,Male,rare,1223,Books,4,,
8194,33,Male,rare,8193,Home,5,,
8195,23,Female,frequent,13664,Electronics,4,,
8196,33,Male,occasional,9653,Health,6,,
8197,27,Female,rare,15179,Beauty,5,,
8198,28,Female,rare,5205,Home,4,,
8199,31,Male,occasional,16698,Books,5,,
8200,32,Female,rare,2412,Electronics,6,,
8201,28,Male,frequent,4863,Clothing,5,,
8202,25,Female,frequent,8109,Electronics,5,,
8203,27,Female,occasional,3887,Home,4,,
8204,24,Male,frequent,3577,Books,5,,
8205,35,Female,rare,14364,Clothing,6,,
8206,32,Male,occasional,5795,Electronics,4,,
8207,30,Female,rare,2512,Food,5,,
8208,25,Male,occasional,15043,Books,6,,
8209,34,Female,rare,2046,Beauty,4,,
8210,31,Female,rare,11165,Books,5,,
8211,22,Male,rare,16437,Clothing,7,,
8212,28,Male,rare,14855,Home,4,,
8213,29,Female,occasional,9990,Electronics,6,,
8214,29,Male,frequent,8681,Beauty,8,,
8215,30,Female,occasional,12863,Food,5,,
8216,32,Male,occasional,2886,Health,4,,
8217,35,Male,occasional,3481,Home,7,,
8218,29,Female,occasional,14684,Food,5,,
8219,27,Female,frequent,10239,Health,6,,
8220,25,Female,rare,2056,Clothing,5,,
8221,32,Female,rare,14403,Food,6,,
8222,28,Male,rare,9154,Health,4,,
8223,33,Male,rare,11192,Books,6,,
8224,26,Male,occasional,5277,Food,6,,
8225,29,Male,rare,15402,Food,5,,
8226,24,Female,rare,11310,Health,5,,
8227,32,Male,rare,9450,Clothing,5,,
8228,29,Male,occasional,4535,Food,5,,
8229,43,Female,occasional,7758,Clothing,5,,
8230,28,Male,rare,9381,Electronics,4,,
8231,26,Male,frequent,5529,Beauty,6,,
8232,39,Male,frequent,5284,Beauty,4,,
8233,39,Female,occasional,7636,Electronics,5,,
8234,37,Female,occasional,4181,Books,5,,
8235,31,Male,occasional,6820,Beauty,4,,
8236,33,Female,rare,12233,Electronics,5,,
8237,34,Male,frequent,4742,Clothing,5,,
8238,35,Male,occasional,4289,Electronics,5,,
8239,27,Female,frequent,5149,Electronics,6,,
8240,26,Male,rare,9658,Clothing,4,,
8241,35,Female,rare,18100,Books,5,,
8242,25,Male,rare,15406,Books,6,,
8243,32,Male,rare,7311,Electronics,5,,
8244,27,Female,frequent,17175,Electronics,5,,
8245,39,Male,occasional,14609,Electronics,4,,
8246,34,Male,occasional,16557,Electronics,6,,
8247,32,Male,rare,11275,Food,5,,
8248,31,Male,occasional,6872,Electronics,3,,
8249,26,Male,occasional,13420,Electronics,6,,
8250,28,Female,rare,5384,Electronics,4,,
8251,30,Female,rare,17838,Books,4,,
8252,31,Male,frequent,2177,Electronics,4,,
8253,31,Male,occasional,11156,Electronics,4,,
8254,18,Male,rare,10021,Health,4,,
8255,32,Male,rare,3137,Electronics,4,,
8256,33,Male,occasional,10779,Books,4,,
8257,35,Female,frequent,17849,Home,5,,
8258,37,Male,occasional,17738,Electronics,6,,
8259,34,Male,rare,6052,Electronics,5,,
8260,35,Male,rare,11686,Clothing,2,,
8261,28,Female,rare,12325,Clothing,4,,
8262,28,Female,frequent,6759,Food,3,,
8263,26,Male,rare,11638,Food,5,,
8264,37,Female,frequent,12248,Food,6,,
8265,21,Female,frequent,14040,Books,4,,
8266,31,Male,rare,6277,Electronics,6,,
8267,30,Male,occasional,13942,Clothing,6,,
8268,32,Male,occasional,17774,Electronics,6,,
8269,34,Male,frequent,16270,Clothing,4,,
8270,24,Female,rare,9276,Electronics,5,,
8271,34,Female,rare,9974,Clothing,7,,
8272,32,Female,occasional,9077,Clothing,6,,
8273,30,Male,occasional,9389,Health,5,,
8274,28,Male,rare,19612,Books,4,,
8275,32,Male,rare,8949,Books,4,,
8276,27,Female,frequent,13142,Electronics,4,,
8277,32,Male,rare,8173,Electronics,5,,
8278,30,Female,rare,15817,Clothing,3,,
8279,23,Male,frequent,10194,Books,5,,
8280,38,Male,frequent,5153,Health,5,,
8281,39,Female,rare,9342,Electronics,7,,
8282,35,Male,rare,16617,Food,5,,
8283,28,Male,frequent,9164,Health,2,,
8284,27,Male,rare,11445,Books,4,,
8285,35,Female,rare,10145,Food,4,,
8286,34,Female,rare,8220,Clothing,4,,
8287,35,Male,occasional,4255,Books,4,,
8288,29,Female,rare,13470,Electronics,4,,
8289,35,Male,rare,7289,Home,5,,
8290,38,Female,frequent,16198,Food,5,,
8291,31,Male,rare,14604,Clothing,4,,
8292,31,Female,occasional,12710,Electronics,5,,
8293,30,Male,frequent,4112,Clothing,6,,
8294,25,Female,rare,7638,Food,4,,
8295,25,Male,occasional,10741,Home,5,,
8296,27,Female,rare,15357,Books,5,,
8297,32,Male,occasional,8235,Electronics,6,,
8298,31,Female,rare,13243,Clothing,5,,
8299,35,Female,rare,13172,Clothing,5,,
8300,26,Female,occasional,2769,Home,6,,
8301,30,Male,rare,11297,Electronics,5,,
8302,28,Male,rare,9649,Food,4,,
8303,31,Male,occasional,7064,Home,6,,
8304,33,Male,occasional,11436,Electronics,5,,
8305,38,Male,rare,5432,Home,4,,
8306,37,Female,occasional,13073,Clothing,3,,
8307,38,Female,rare,8197,Home,5,,
8308,33,Male,rare,3688,Electronics,4,,
8309,38,Male,occasional,19344,Clothing,4,,
8310,25,Female,rare,11018,Books,5,,
8311,31,Male,rare,2770,Clothing,5,,
8312,36,Male,rare,4204,Food,4,,
8313,29,Male,occasional,12740,Health,5,,
8314,32,Female,rare,11056,Food,5,,
8315,33,Male,rare,7278,Health,5,,
8316,29,Male,occasional,14214,Home,5,,
8317,36,Male,rare,15560,Home,5,,
8318,32,Male,occasional,6970,Books,5,,
8319,26,Male,frequent,11835,Books,4,,
8320,35,Male,occasional,13951,Electronics,6,,
8321,24,Female,frequent,3927,Health,6,,
8322,34,Female,rare,14188,Electronics,3,,
8323,26,Male,occasional,9840,Clothing,9,,
8324,33,Male,occasional,13231,Books,2,,
8325,32,Male,rare,10557,Health,6,,
8326,35,Male,rare,13620,Books,4,,
8327,32,Female,rare,3008,Electronics,6,,
8328,34,Male,occasional,15433,Food,5,,
8329,27,Female,frequent,5401,Electronics,6,,
8330,30,Female,frequent,7649,Food,6,,
8331,35,Male,rare,12147,Books,4,,
8332,26,Male,occasional,11421,Books,5,,
8333,25,Male,occasional,5533,Health,3,,
8334,29,Male,rare,9514,Food,6,,
8335,29,Female,rare,8192,Clothing,5,,
8336,30,Male,occasional,19881,Clothing,8,,
8337,40,Male,rare,9794,Food,6,,
8338,23,Female,rare,22492,Electronics,4,,
8339,26,Female,occasional,17048,Clothing,5,,
8340,26,Male,occasional,12423,Home,3,,
8341,36,Male,rare,15449,Electronics,6,,
8342,36,Female,occasional,1955,Clothing,4,,
8343,26,Male,frequent,14150,Electronics,6,,
8344,25,Female,frequent,8746,Clothing,5,,
8345,29,Female,occasional,9837,Health,5,,
8346,21,Female,rare,13027,Electronics,5,,
8347,32,Male,frequent,14114,Clothing,6,,
8348,30,Male,occasional,4695,Clothing,5,,
8349,22,Female,rare,7421,Food,6,,
8350,29,Female,occasional,2785,Food,5,,
8351,30,Male,rare,11532,Books,4,,
8352,34,Female,rare,17509,Books,3,,
8353,30,Female,rare,8706,Food,5,,
8354,27,Female,occasional,13333,Books,7,,
8355,27,Female,occasional,7134,Electronics,5,,
8356,36,Female,rare,2390,Beauty,5,,
8357,29,Male,rare,16303,Electronics,5,,
8358,31,Female,frequent,14158,Food,6,,
8359,32,Male,rare,7146,Food,5,,
8360,32,Male,rare,5402,Books,4,,
8361,23,Female,occasional,11592,Food,6,,
8362,33,Male,frequent,12823,Clothing,6,,
8363,35,Female,occasional,9106,Books,7,,
8364,39,Female,frequent,2177,Electronics,6,,
8365,24,Male,frequent,15456,Health,5,,
8366,25,Male,rare,5529,Health,7,,
8367,32,Female,frequent,6445,Food,6,,
8368,28,Female,frequent,6141,Books,7,,
8369,36,Female,rare,7509,Health,6,,
8370,23,Male,occasional,9561,Food,5,,
8371,32,Male,rare,3612,Electronics,5,,
8372,32,Male,rare,3144,Clothing,5,,
8373,34,Female,rare,2559,Electronics,6,,
8374,34,Female,occasional,7186,Food,5,,
8375,31,Male,frequent,5650,Electronics,3,,
8376,23,Male,occasional,9356,Electronics,4,,
8377,31,Female,frequent,13972,Health,5,,
8378,32,Male,occasional,4157,Electronics,6,,
8379,22,Female,rare,4063,Food,5,,
8380,35,Female,frequent,9591,Home,5,,
8381,30,Female,occasional,2100,Electronics,4,,
8382,25,Female,rare,12698,Food,5,,
8383,31,Male,occasional,5335,Electronics,6,,
8384,34,Male,frequent,9892,Food,5,,
8385,33,Female,occasional,12923,Food,6,,
8386,28,Male,rare,13170,Books,5,,
8387,41,Female,rare,18236,Electronics,3,,
8388,29,Female,frequent,3287,Clothing,5,,
8389,31,Female,rare,6473,Electronics,5,,
8390,32,Female,occasional,12396,Clothing,4,,
8391,34,Female,rare,11900,Electronics,6,,
8392,34,Male,rare,11170,Beauty,5,,
8393,30,Female,frequent,1821,Electronics,5,,
8394,29,Male,rare,14026,Health,5,,
8395,25,Male,occasional,3811,Books,5,,
8396,32,Male,frequent,12947,Books,6,,
8397,33,Male,rare,15793,Books,5,,
8398,28,Female,rare,5858,Food,5,,
8399,34,Female,occasional,7745,Electronics,4,,
8400,30,Female,rare,13421,Home,4,,
8401,32,Male,rare,4616,Electronics,5,,
8402,27,Male,frequent,5847,Food,6,,
8403,35,Male,occasional,9909,Health,4,,
8404,24,Male,rare,2354,Food,6,,
8405,39,Female,rare,7429,Books,4,,
8406,29,Male,occasional,16264,Books,3,,
8407,24,Female,rare,8988,Home,5,,
8408,25,Female,rare,10853,Clothing,4,,
8409,21,Male,rare,3311,Home,4,,
8410,29,Female,occasional,7413,Health,4,,
8411,31,Male,rare,9939,Books,4,,
8412,27,Male,rare,5717,Beauty,4,,
8413,29,Male,occasional,12803,Books,5,,
8414,24,Female,occasional,8206,Clothing,3,,
8415,35,Female,rare,13611,Food,3,,
8416,29,Male,rare,11231,Beauty,7,,
8417,31,Male,rare,16793,Books,4,,
8418,39,Male,occasional,18546,Books,5,,
8419,34,Male,rare,14911,Clothing,5,,
8420,25,Male,rare,12058,Books,6,,
8421,35,Male,frequent,17833,Health,4,,
8422,23,Male,frequent,7841,Electronics,6,,
8423,43,Male,rare,4510,Electronics,5,,
8424,37,Female,rare,20246,Clothing,5,,
8425,23,Male,occasional,2195,Electronics,5,,
8426,26,Male,frequent,11336,Books,4,,
